982;Murga Hilka ;L;2017-2-28;rajz;1
983;Svrcsek Róza ;L;2017-11-22;történelem;4
984;Valovits Boriska ;L;2017-2-22;földrajz;4
985;Leibrecht Jákim ;F;2016-9-26;biológia;2
986;Svrcsek Róza ;L;2016-3-13;fizika;1
987;Fassl Áhim ;F;2017-10-29;matematika;4
988;Marek Tamina ;L;2017-3-29;matematika;5
989;Marek Tamina ;L;2017-11-29;rajz;3
990;Lónyay Árpádina ;L;2016-11-28;nyelvtan;2
991;Ullreich Eliána ;L;2017-4-11;rajz;3
992;Stepanik Darnel ;F;2016-3-19;matematika;2
993;Valenta Izor ;F;2017-10-29;testnevelés;1
994;Tomola Szulita ;L;2016-6-17;biológia;5
995;Tausinger Filip ;F;2016-11-11;nyelvtan;4
996;Hemel Kiliána ;L;2016-1-5;fizika;1
997;Uhercsák Izolda ;L;2016-8-7;irodalom;3
998;Delaval Versény ;F;2016-8-8;matematika;5
999;Valovits Boriska ;L;2017-11-14;irodalom;5
1000;Svrcsek Róza ;L;2016-5-30;rajz;3
1001;Sáfár Becse ;F;2017-3-3;biológia;4
1002;Marek Tamina ;L;2017-4-1;testnevelés;1
1003;Leschner Triniti ;L;2016-3-11;történelem;2
1004;Baar Domonkos ;F;2016-12-27;történelem;3
1005;Dobrodolszki Délibáb ;L;2016-9-2;földrajz;3
1006;Leibrecht Jákim ;F;2016-7-1;informatika;5
1007;Hemel Kiliána ;L;2016-3-25;földrajz;1
1008;Valenta Izor ;F;2016-9-25;informatika;2
1009;Ullreich Eliána ;L;2017-10-1;történelem;3
1010;Valovits Boriska ;L;2017-5-17;matematika;3
1011;Blatniczky Szávitri ;L;2016-8-8;földrajz;5
1012;Baar Domonkos ;F;2017-4-25;történelem;2
1013;Delaval Versény ;F;2017-9-14;kémia;4
1014;Uhercsák Izolda ;L;2016-3-28;angol;1
1015;Sáfár Becse ;F;2017-11-8;irodalom;2
1016;Ruthart Gvendolin ;L;2017-3-29;testnevelés;3
1017;Berwanger Magnólia ;L;2017-3-13;testnevelés;4
1018;Leibrecht Jákim ;F;2016-6-12;testnevelés;2
1019;Ruthart Gvendolin ;L;2017-5-3;angol;4
1020;Bács Ivor ;F;2017-1-21;nyelvtan;4
1021;Tausinger Filip ;F;2016-3-8;informatika;5
1022;Litovecz Szaniszló ;F;2016-9-17;biológia;2
1023;Ullreich Eliána ;L;2016-3-10;matematika;2
1024;Valovits Boriska ;L;2016-10-17;informatika;2
1025;Dobrodolszki Délibáb ;L;2017-10-6;kémia;5
1026;Tomola Szulita ;L;2016-9-28;informatika;1
1027;Dobrodolszki Délibáb ;L;2016-3-12;nyelvtan;5
1028;Hemel Kiliána ;L;2016-6-11;matematika;2
1029;Delaval Versény ;F;2017-5-23;matematika;5
1030;Bács Ivor ;F;2016-7-25;biológia;1
1031;Baar Domonkos ;F;2017-1-24;irodalom;3
1032;Valenta Izor ;F;2017-2-21;testnevelés;1
1033;Blatniczky Szávitri ;L;2017-12-7;informatika;4
1034;Stahlberger Násfa ;L;2016-8-20;testnevelés;2
1035;Leschner Triniti ;L;2016-6-14;rajz;3
1036;Tausinger Filip ;F;2016-3-11;kémia;2
1037;Svrcsek Róza ;L;2017-10-9;matematika;5
1038;Pákozdi Piládész ;F;2016-4-20;fizika;3
1039;Valenta Izor ;F;2017-3-10;informatika;2
1040;Leschner Triniti ;L;2017-2-19;történelem;1
1041;Valenta Izor ;F;2016-5-23;testnevelés;2
1042;Fassl Áhim ;F;2016-7-19;rajz;2
1043;Pákozdi Piládész ;F;2017-10-8;irodalom;2
1044;Blatniczky Szávitri ;L;2017-3-6;biológia;3
1045;Fassl Áhim ;F;2016-6-18;angol;4
1046;Delaval Versény ;F;2017-8-11;fizika;1
1047;Berwanger Magnólia ;L;2017-12-16;fizika;4
1048;Valovits Boriska ;L;2017-10-6;matematika;4
1049;Tomola Szulita ;L;2016-2-16;rajz;4
1050;Uhercsák Izolda ;L;2016-12-25;kémia;3
1051;Svrcsek Róza ;L;2017-3-14;rajz;1
1052;Teveli Dorotea ;L;2017-9-24;nyelvtan;2
1053;Delaval Versény ;F;2016-4-6;testnevelés;2
1054;Bács Ivor ;F;2016-6-10;kémia;4
1055;Tomola Szulita ;L;2017-9-7;nyelvtan;3
1056;Fassl Áhim ;F;2016-4-29;testnevelés;3
1057;Leibrecht Jákim ;F;2016-11-7;rajz;1
1058;Valovits Boriska ;L;2016-2-5;biológia;5
1059;Teveli Dorotea ;L;2017-3-6;nyelvtan;2
1060;Valenta Izor ;F;2017-1-19;testnevelés;1
1061;Tüzes Andorás ;F;2017-4-13;nyelvtan;2
1062;Marek Tamina ;L;2017-9-23;matematika;5
1063;Lónyay Árpádina ;L;2017-1-12;fizika;1
1064;Baar Domonkos ;F;2017-9-6;nyelvtan;5
1065;Delaval Versény ;F;2016-12-24;történelem;3
1066;Litovecz Szaniszló ;F;2017-9-23;nyelvtan;5
1067;Geidel Zámor ;F;2016-11-15;angol;3
1068;Stahlberger Násfa ;L;2016-6-2;biológia;1
1069;Delaval Versény ;F;2017-7-1;kémia;5
1070;Stahlberger Násfa ;L;2017-1-31;nyelvtan;2
1071;Litovecz Szaniszló ;F;2016-6-4;angol;1
1072;Teveli Dorotea ;L;2017-2-21;történelem;5
1073;Blatniczky Szávitri ;L;2016-8-7;irodalom;1
1074;Tomola Szulita ;L;2017-10-21;földrajz;1
1075;Bács Ivor ;F;2016-1-23;biológia;1
1076;Tomola Szulita ;L;2016-10-19;matematika;1
1077;Murga Hilka ;L;2017-1-23;biológia;3
1078;Litovecz Szaniszló ;F;2016-7-29;történelem;3
1079;Leschner Triniti ;L;2017-9-15;biológia;5
1080;Tomola Szulita ;L;2016-8-9;földrajz;2
1081;Delaval Versény ;F;2017-3-29;irodalom;4
1082;Stepanik Darnel ;F;2017-6-2;informatika;5
1083;Marek Tamina ;L;2016-3-12;biológia;4
1084;Svrcsek Róza ;L;2017-1-14;angol;1
1085;Leibrecht Jákim ;F;2017-6-23;matematika;2
1086;Pákozdi Piládész ;F;2017-6-14;kémia;4
1087;Leschner Triniti ;L;2016-1-9;rajz;1
1088;Leschner Triniti ;L;2016-1-26;fizika;5
1089;Stahlberger Násfa ;L;2017-12-12;fizika;3
1090;Delaval Versény ;F;2016-6-10;földrajz;1
1091;Ullreich Eliána ;L;2017-12-18;nyelvtan;2
1092;Stahlberger Násfa ;L;2017-4-8;kémia;4
1093;Fassl Áhim ;F;2017-3-12;testnevelés;4
1094;Sáfár Becse ;F;2016-1-26;nyelvtan;2
1095;Delaval Versény ;F;2016-1-21;rajz;5
1096;Bács Ivor ;F;2017-7-17;történelem;3
1097;Leibrecht Jákim ;F;2017-1-2;matematika;3
1098;Blatniczky Szávitri ;L;2017-5-31;történelem;2
1099;Leschner Triniti ;L;2016-7-4;irodalom;4
1100;Delaval Versény ;F;2017-5-29;irodalom;3
1101;Sáfár Becse ;F;2016-9-24;rajz;1
1102;Tüzes Andorás ;F;2017-12-7;földrajz;2
1103;Berwanger Magnólia ;L;2016-1-6;történelem;4
1104;Berwanger Magnólia ;L;2016-8-29;nyelvtan;5
1105;Teveli Dorotea ;L;2016-9-14;nyelvtan;5
1106;Geidel Zámor ;F;2017-3-27;kémia;3
1107;Murga Hilka ;L;2017-3-10;biológia;3
1108;Dobrodolszki Délibáb ;L;2016-7-25;informatika;3
1109;Tomola Szulita ;L;2017-11-21;rajz;3
1110;Baar Domonkos ;F;2016-2-22;rajz;2
1111;Leschner Triniti ;L;2016-12-11;informatika;1
1112;Dobrodolszki Délibáb ;L;2017-4-27;földrajz;5
1113;Stahlberger Násfa ;L;2016-2-29;informatika;3
1114;Dobrodolszki Délibáb ;L;2017-3-18;földrajz;1
1115;Leschner Triniti ;L;2017-12-7;fizika;2
1116;Leibrecht Jákim ;F;2016-7-19;földrajz;3
1117;Pákozdi Piládész ;F;2017-6-24;történelem;3
1118;Lónyay Árpádina ;L;2017-6-25;irodalom;3
1119;Teveli Dorotea ;L;2016-11-5;biológia;2
1120;Leschner Triniti ;L;2016-8-6;rajz;5
1121;Delaval Versény ;F;2016-8-25;kémia;3
1122;Tausinger Filip ;F;2017-9-18;informatika;3
1123;Valenta Izor ;F;2016-6-7;irodalom;2
1124;Valovits Boriska ;L;2017-9-6;fizika;5
1125;Murga Hilka ;L;2016-6-14;informatika;5
1126;Tüzes Andorás ;F;2017-12-5;fizika;4
1127;Stepanik Darnel ;F;2017-5-20;történelem;3
1128;Sehr Ugocsa ;F;2016-7-25;testnevelés;5
1129;Delaval Versény ;F;2016-5-10;informatika;1
1130;Uhercsák Izolda ;L;2016-11-27;földrajz;1
1131;Geidel Zámor ;F;2017-2-13;földrajz;2
1132;Berwanger Magnólia ;L;2016-8-9;rajz;3
1133;Valovits Boriska ;L;2017-11-2;fizika;3
1134;Geidel Zámor ;F;2016-3-30;biológia;4
1135;Leibrecht Jákim ;F;2017-12-24;kémia;5
1136;Pákozdi Piládész ;F;2017-1-16;testnevelés;1
1137;Stahlberger Násfa ;L;2016-1-29;fizika;5
1138;Stahlberger Násfa ;L;2016-7-27;nyelvtan;1
1139;Tomola Szulita ;L;2016-10-9;nyelvtan;3
1140;Ullreich Eliána ;L;2017-12-24;testnevelés;5
1141;Sáfár Becse ;F;2016-6-29;földrajz;2
1142;Lónyay Árpádina ;L;2017-11-6;testnevelés;5
1143;Dobrodolszki Délibáb ;L;2017-12-1;testnevelés;5
1144;Fassl Áhim ;F;2017-1-4;történelem;2
1145;Ullreich Eliána ;L;2016-6-29;kémia;4
1146;Bács Ivor ;F;2017-12-17;matematika;3
1147;Bács Ivor ;F;2017-4-15;földrajz;3
1148;Murga Hilka ;L;2017-8-9;testnevelés;4
1149;Sáfár Becse ;F;2016-6-11;nyelvtan;3
1150;Stepanik Darnel ;F;2017-9-29;irodalom;1
1151;Pákozdi Piládész ;F;2016-1-18;történelem;2
1152;Litovecz Szaniszló ;F;2016-6-16;rajz;1
1153;Tausinger Filip ;F;2017-3-2;irodalom;1
1154;Fassl Áhim ;F;2017-2-6;nyelvtan;2
1155;Pákozdi Piládész ;F;2016-8-24;történelem;5
1156;Ruthart Gvendolin ;L;2017-1-18;informatika;2
1157;Sáfár Becse ;F;2016-12-16;fizika;5
1158;Geidel Zámor ;F;2017-10-4;matematika;3
1159;Baar Domonkos ;F;2016-3-22;földrajz;5
1160;Baar Domonkos ;F;2016-10-1;földrajz;4
1161;Fassl Áhim ;F;2017-10-9;testnevelés;5
1162;Pákozdi Piládész ;F;2016-4-28;informatika;4
1163;Bács Ivor ;F;2017-11-3;biológia;5
1164;Tüzes Andorás ;F;2017-2-6;fizika;5
1165;Dobrodolszki Délibáb ;L;2016-3-16;földrajz;1
1166;Lónyay Árpádina ;L;2017-4-27;matematika;4
1167;Sáfár Becse ;F;2017-12-5;matematika;2
1168;Teveli Dorotea ;L;2016-7-21;testnevelés;3
1169;Leschner Triniti ;L;2016-10-1;fizika;3
1170;Bács Ivor ;F;2016-5-23;fizika;3
1171;Marek Tamina ;L;2017-7-15;történelem;4
1172;Fassl Áhim ;F;2016-2-6;informatika;2
1173;Marek Tamina ;L;2016-2-25;kémia;2
1174;Tüzes Andorás ;F;2017-3-19;fizika;2
1175;Tomola Szulita ;L;2016-2-12;irodalom;1
1176;Teveli Dorotea ;L;2017-9-11;matematika;4
1177;Berwanger Magnólia ;L;2016-3-12;rajz;4
1178;Leschner Triniti ;L;2017-4-10;matematika;1
1179;Stepanik Darnel ;F;2016-6-13;biológia;2
1180;Ruthart Gvendolin ;L;2016-3-14;angol;3
1181;Berwanger Magnólia ;L;2016-11-8;nyelvtan;5
1182;Leibrecht Jákim ;F;2016-2-23;matematika;2
1183;Stahlberger Násfa ;L;2016-9-4;angol;2
1184;Tüzes Andorás ;F;2016-2-12;informatika;4
1185;Litovecz Szaniszló ;F;2017-10-18;matematika;2
1186;Leibrecht Jákim ;F;2017-7-1;matematika;1
1187;Litovecz Szaniszló ;F;2017-1-6;angol;5
1188;Stahlberger Násfa ;L;2017-12-27;testnevelés;5
1189;Svrcsek Róza ;L;2017-4-28;rajz;1
1190;Lónyay Árpádina ;L;2017-2-14;kémia;5
1191;Teveli Dorotea ;L;2016-1-2;testnevelés;1
1192;Bács Ivor ;F;2017-2-15;kémia;2
1193;Tausinger Filip ;F;2017-5-22;irodalom;2
1194;Valovits Boriska ;L;2017-3-9;testnevelés;1
1195;Murga Hilka ;L;2016-6-22;fizika;5
1196;Bács Ivor ;F;2017-2-14;testnevelés;2
1197;Berwanger Magnólia ;L;2016-10-24;matematika;2
1198;Marek Tamina ;L;2017-1-11;történelem;5
1199;Stepanik Darnel ;F;2017-1-24;fizika;4
1200;Lónyay Árpádina ;L;2017-10-18;biológia;2
1201;Tomola Szulita ;L;2017-5-14;biológia;3
1202;Pákozdi Piládész ;F;2016-11-19;angol;4
1203;Ruthart Gvendolin ;L;2016-6-23;nyelvtan;5
1204;Svrcsek Róza ;L;2017-3-8;matematika;5
1205;Fassl Áhim ;F;2017-8-23;történelem;1
1206;Stahlberger Násfa ;L;2017-2-12;testnevelés;5
1207;Berwanger Magnólia ;L;2017-11-13;rajz;1
1208;Ruthart Gvendolin ;L;2016-10-29;rajz;4
1209;Baar Domonkos ;F;2017-6-14;informatika;4
1210;Sáfár Becse ;F;2017-6-16;rajz;3
1211;Ullreich Eliána ;L;2017-3-3;fizika;1
1212;Blatniczky Szávitri ;L;2017-6-15;irodalom;3
1213;Lónyay Árpádina ;L;2017-8-17;matematika;2
1214;Bács Ivor ;F;2016-4-24;informatika;1
1215;Berwanger Magnólia ;L;2016-6-9;nyelvtan;2
1216;Stahlberger Násfa ;L;2017-7-11;testnevelés;3
1217;Ruthart Gvendolin ;L;2017-12-3;angol;1
1218;Tomola Szulita ;L;2016-2-26;történelem;4
1219;Tüzes Andorás ;F;2016-2-21;történelem;3
1220;Tausinger Filip ;F;2017-4-1;nyelvtan;4
1221;Leschner Triniti ;L;2016-7-8;irodalom;3
1222;Hemel Kiliána ;L;2017-11-30;irodalom;1
1223;Litovecz Szaniszló ;F;2016-4-29;biológia;2
1224;Fassl Áhim ;F;2016-11-10;matematika;2
1225;Tomola Szulita ;L;2016-10-31;angol;4
1226;Teveli Dorotea ;L;2017-2-1;informatika;4
1227;Valenta Izor ;F;2017-1-29;rajz;2
1228;Hemel Kiliána ;L;2017-5-31;biológia;2
1229;Baar Domonkos ;F;2017-2-1;informatika;3
1230;Leschner Triniti ;L;2017-3-27;testnevelés;4
1231;Teveli Dorotea ;L;2017-12-21;testnevelés;4
1232;Leschner Triniti ;L;2017-1-23;kémia;3
1233;Valovits Boriska ;L;2017-11-21;biológia;2
1234;Lónyay Árpádina ;L;2017-8-3;kémia;2
1235;Pákozdi Piládész ;F;2016-4-14;biológia;5
1236;Dobrodolszki Délibáb ;L;2017-1-15;testnevelés;2
1237;Tomola Szulita ;L;2017-12-11;földrajz;3
1238;Stepanik Darnel ;F;2017-8-29;irodalom;5
1239;Teveli Dorotea ;L;2017-10-21;fizika;3
1240;Berwanger Magnólia ;L;2016-6-6;biológia;2
1241;Ullreich Eliána ;L;2017-2-15;nyelvtan;5
1242;Murga Hilka ;L;2017-10-8;történelem;1
1243;Hemel Kiliána ;L;2017-12-7;történelem;4
1244;Valenta Izor ;F;2016-7-4;kémia;5
1245;Bács Ivor ;F;2017-3-4;kémia;2
1246;Dobrodolszki Délibáb ;L;2017-9-19;földrajz;5
1247;Tüzes Andorás ;F;2016-7-25;nyelvtan;5
1248;Blatniczky Szávitri ;L;2016-2-15;nyelvtan;2
1249;Berwanger Magnólia ;L;2017-11-21;nyelvtan;3
1250;Svrcsek Róza ;L;2017-12-7;biológia;2
1251;Dobrodolszki Délibáb ;L;2017-8-20;kémia;4
1252;Sáfár Becse ;F;2017-9-3;rajz;3
1253;Lónyay Árpádina ;L;2016-12-5;matematika;3
1254;Svrcsek Róza ;L;2017-1-13;történelem;3
1255;Leibrecht Jákim ;F;2017-11-9;rajz;2
1256;Sehr Ugocsa ;F;2017-12-16;angol;5
1257;Pákozdi Piládész ;F;2017-7-17;kémia;3
1258;Stahlberger Násfa ;L;2017-4-27;matematika;3
1259;Delaval Versény ;F;2017-5-8;angol;1
1260;Bács Ivor ;F;2016-5-29;fizika;5
1261;Sáfár Becse ;F;2016-7-18;informatika;3
1262;Blatniczky Szávitri ;L;2016-6-15;irodalom;4
1263;Blatniczky Szávitri ;L;2016-9-29;angol;3
1264;Blatniczky Szávitri ;L;2017-4-7;földrajz;1
1265;Teveli Dorotea ;L;2017-6-6;kémia;5
1266;Blatniczky Szávitri ;L;2017-5-8;biológia;2
1267;Tomola Szulita ;L;2017-5-4;testnevelés;1
1268;Litovecz Szaniszló ;F;2017-6-28;földrajz;4
1269;Sáfár Becse ;F;2016-4-1;matematika;4
1270;Stahlberger Násfa ;L;2017-9-15;informatika;4
1271;Valovits Boriska ;L;2017-1-2;matematika;3
1272;Bács Ivor ;F;2016-5-1;irodalom;4
1273;Dobrodolszki Délibáb ;L;2016-4-5;földrajz;3
1274;Valovits Boriska ;L;2017-4-27;kémia;4
1275;Valenta Izor ;F;2016-7-2;fizika;1
1276;Fassl Áhim ;F;2017-4-27;rajz;2
1277;Dobrodolszki Délibáb ;L;2016-8-5;irodalom;2
1278;Litovecz Szaniszló ;F;2016-1-31;matematika;5
1279;Fassl Áhim ;F;2017-9-8;történelem;2
1280;Sáfár Becse ;F;2016-1-16;földrajz;1
1281;Delaval Versény ;F;2016-9-13;kémia;5
1282;Fassl Áhim ;F;2016-1-12;angol;3
1283;Pákozdi Piládész ;F;2016-8-7;történelem;5
1284;Stepanik Darnel ;F;2017-6-25;informatika;2
1285;Uhercsák Izolda ;L;2016-11-15;kémia;4
1286;Fassl Áhim ;F;2017-11-25;biológia;3
1287;Uhercsák Izolda ;L;2017-4-5;informatika;5
1288;Geidel Zámor ;F;2017-4-26;testnevelés;4
1289;Baar Domonkos ;F;2017-9-29;irodalom;5
1290;Teveli Dorotea ;L;2017-4-6;rajz;3
1291;Svrcsek Róza ;L;2016-8-26;történelem;2
1292;Stahlberger Násfa ;L;2017-5-4;fizika;4
1293;Berwanger Magnólia ;L;2016-5-25;testnevelés;4
1294;Marek Tamina ;L;2016-2-15;matematika;2
1295;Sáfár Becse ;F;2016-6-21;kémia;4
1296;Murga Hilka ;L;2016-4-9;angol;3
1297;Sáfár Becse ;F;2016-7-26;informatika;3
1298;Dobrodolszki Délibáb ;L;2017-6-6;rajz;4
1299;Delaval Versény ;F;2016-6-10;informatika;4
1300;Svrcsek Róza ;L;2016-6-27;irodalom;4
1301;Tomola Szulita ;L;2016-8-4;kémia;4
1302;Geidel Zámor ;F;2016-7-11;testnevelés;1
1303;Tomola Szulita ;L;2016-6-3;történelem;1
1304;Sehr Ugocsa ;F;2017-11-27;matematika;3
1305;Fassl Áhim ;F;2016-11-28;kémia;4
1306;Baar Domonkos ;F;2017-11-9;rajz;1
1307;Berwanger Magnólia ;L;2017-7-5;földrajz;5
1308;Tausinger Filip ;F;2016-11-18;matematika;4
1309;Hemel Kiliána ;L;2017-4-21;biológia;1
1310;Valenta Izor ;F;2017-4-9;matematika;4
1311;Lónyay Árpádina ;L;2016-5-31;nyelvtan;4
1312;Dobrodolszki Délibáb ;L;2016-6-4;nyelvtan;5
1313;Uhercsák Izolda ;L;2017-3-2;történelem;3
1314;Leschner Triniti ;L;2017-2-2;nyelvtan;1
1315;Stahlberger Násfa ;L;2017-9-6;biológia;5
1316;Ullreich Eliána ;L;2017-1-21;testnevelés;4
1317;Tausinger Filip ;F;2016-1-2;rajz;3
1318;Tomola Szulita ;L;2017-5-16;biológia;3
1319;Ullreich Eliána ;L;2016-12-6;angol;2
1320;Bács Ivor ;F;2017-1-1;nyelvtan;4
1321;Sehr Ugocsa ;F;2017-9-12;földrajz;2
1322;Dobrodolszki Délibáb ;L;2017-9-6;rajz;2
1323;Leschner Triniti ;L;2017-10-2;nyelvtan;3
1324;Svrcsek Róza ;L;2017-5-22;történelem;4
1325;Stepanik Darnel ;F;2016-6-1;matematika;2
1326;Stepanik Darnel ;F;2016-12-9;informatika;2
1327;Tomola Szulita ;L;2016-11-19;földrajz;3
1328;Ullreich Eliána ;L;2016-12-18;nyelvtan;4
1329;Geidel Zámor ;F;2016-9-21;rajz;3
1330;Leibrecht Jákim ;F;2017-2-14;biológia;2
1331;Sehr Ugocsa ;F;2017-10-7;testnevelés;4
1332;Ruthart Gvendolin ;L;2016-10-31;irodalom;3
1333;Teveli Dorotea ;L;2017-8-10;matematika;2
1334;Blatniczky Szávitri ;L;2016-3-18;történelem;3
1335;Tausinger Filip ;F;2016-11-12;informatika;3
1336;Litovecz Szaniszló ;F;2017-10-31;nyelvtan;3
1337;Baar Domonkos ;F;2017-7-21;biológia;3
1338;Uhercsák Izolda ;L;2016-1-6;informatika;1
1339;Murga Hilka ;L;2017-1-20;informatika;1
1340;Marek Tamina ;L;2016-10-19;történelem;1
1341;Pákozdi Piládész ;F;2017-11-25;kémia;1
1342;Leschner Triniti ;L;2017-10-9;fizika;2
1343;Hemel Kiliána ;L;2017-5-19;matematika;4
1344;Litovecz Szaniszló ;F;2017-5-24;rajz;3
1345;Sehr Ugocsa ;F;2016-3-15;kémia;2
1346;Leibrecht Jákim ;F;2016-4-7;informatika;1
1347;Marek Tamina ;L;2017-9-16;biológia;5
1348;Fassl Áhim ;F;2017-7-18;informatika;2
1349;Bács Ivor ;F;2016-3-17;testnevelés;4
1350;Uhercsák Izolda ;L;2016-5-29;irodalom;1
1351;Tausinger Filip ;F;2016-4-20;rajz;2
1352;Hemel Kiliána ;L;2017-2-14;biológia;1
1353;Sehr Ugocsa ;F;2017-6-16;rajz;5
1354;Stepanik Darnel ;F;2016-9-13;informatika;1
1355;Svrcsek Róza ;L;2016-3-4;matematika;2
1356;Blatniczky Szávitri ;L;2016-8-30;rajz;5
1357;Marek Tamina ;L;2016-12-5;irodalom;4
1358;Blatniczky Szávitri ;L;2016-2-1;biológia;5
1359;Delaval Versény ;F;2017-10-13;angol;2
1360;Dobrodolszki Délibáb ;L;2017-6-30;nyelvtan;1
1361;Lónyay Árpádina ;L;2016-11-12;fizika;1
1362;Geidel Zámor ;F;2017-10-5;biológia;3
1363;Blatniczky Szávitri ;L;2016-7-29;földrajz;3
1364;Tausinger Filip ;F;2017-10-9;történelem;1
1365;Tausinger Filip ;F;2016-12-11;informatika;5
1366;Marek Tamina ;L;2017-10-29;matematika;5
1367;Geidel Zámor ;F;2016-9-18;rajz;2
1368;Ullreich Eliána ;L;2016-7-25;történelem;2
1369;Tomola Szulita ;L;2016-8-13;irodalom;1
1370;Tomola Szulita ;L;2016-8-22;informatika;4
1371;Ullreich Eliána ;L;2016-1-2;informatika;1
1372;Teveli Dorotea ;L;2016-12-31;testnevelés;2
1373;Sehr Ugocsa ;F;2017-4-19;nyelvtan;4
1374;Ullreich Eliána ;L;2016-6-14;nyelvtan;1
1375;Delaval Versény ;F;2017-3-26;rajz;5
1376;Teveli Dorotea ;L;2016-3-17;testnevelés;4
1377;Svrcsek Róza ;L;2017-3-22;nyelvtan;2
1378;Lónyay Árpádina ;L;2016-3-3;földrajz;3
1379;Marek Tamina ;L;2016-11-4;irodalom;2
1380;Uhercsák Izolda ;L;2017-10-17;matematika;1
1381;Murga Hilka ;L;2017-6-30;informatika;1
1382;Sáfár Becse ;F;2016-11-25;földrajz;5
1383;Ullreich Eliána ;L;2016-10-27;matematika;5
1384;Lónyay Árpádina ;L;2016-4-7;informatika;4
1385;Litovecz Szaniszló ;F;2017-11-5;történelem;2
1386;Sehr Ugocsa ;F;2016-6-14;földrajz;1
1387;Fassl Áhim ;F;2017-9-13;kémia;5
1388;Valenta Izor ;F;2016-9-2;angol;2
1389;Uhercsák Izolda ;L;2016-6-10;nyelvtan;3
1390;Tausinger Filip ;F;2017-7-17;informatika;1
1391;Tomola Szulita ;L;2016-11-4;rajz;3
1392;Valenta Izor ;F;2016-5-20;matematika;5
1393;Pákozdi Piládész ;F;2017-1-23;testnevelés;3
1394;Pákozdi Piládész ;F;2016-11-2;informatika;5
1395;Ullreich Eliána ;L;2016-10-17;fizika;2
1396;Lónyay Árpádina ;L;2016-5-10;földrajz;3
1397;Tausinger Filip ;F;2016-6-1;angol;5
1398;Marek Tamina ;L;2017-11-12;földrajz;3
1399;Blatniczky Szávitri ;L;2016-10-5;történelem;2
1400;Murga Hilka ;L;2016-4-13;matematika;2
1401;Blatniczky Szávitri ;L;2016-7-2;földrajz;2
1402;Leibrecht Jákim ;F;2017-5-26;földrajz;4
1403;Svrcsek Róza ;L;2016-11-17;testnevelés;5
1404;Blatniczky Szávitri ;L;2017-3-18;nyelvtan;5
1405;Pákozdi Piládész ;F;2017-11-9;matematika;5
1406;Ruthart Gvendolin ;L;2016-9-22;földrajz;5
1407;Leibrecht Jákim ;F;2016-8-26;biológia;2
1408;Geidel Zámor ;F;2017-6-1;matematika;1
1409;Teveli Dorotea ;L;2017-8-17;fizika;1
1410;Bács Ivor ;F;2016-2-2;testnevelés;2
1411;Tüzes Andorás ;F;2016-2-13;matematika;2
1412;Hemel Kiliána ;L;2017-11-25;rajz;5
1413;Delaval Versény ;F;2017-10-21;biológia;1
1414;Marek Tamina ;L;2017-8-1;nyelvtan;3
1415;Murga Hilka ;L;2017-4-10;informatika;5
1416;Hemel Kiliána ;L;2016-1-15;nyelvtan;1
1417;Bács Ivor ;F;2016-6-8;matematika;1
1418;Sáfár Becse ;F;2017-8-31;angol;5
1419;Pákozdi Piládész ;F;2016-1-15;történelem;4
1420;Pákozdi Piládész ;F;2016-12-10;földrajz;3
1421;Baar Domonkos ;F;2017-7-24;matematika;1
1422;Valovits Boriska ;L;2017-6-27;matematika;1
1423;Teveli Dorotea ;L;2017-11-1;fizika;4
1424;Teveli Dorotea ;L;2017-2-23;nyelvtan;4
1425;Stahlberger Násfa ;L;2016-11-12;földrajz;4
1426;Valovits Boriska ;L;2017-9-4;irodalom;4
1427;Teveli Dorotea ;L;2017-9-10;biológia;4
1428;Svrcsek Róza ;L;2017-7-14;rajz;3
1429;Tomola Szulita ;L;2017-1-7;biológia;5
1430;Berwanger Magnólia ;L;2016-7-14;rajz;3
1431;Litovecz Szaniszló ;F;2016-1-11;rajz;3
1432;Valovits Boriska ;L;2016-5-23;informatika;4
1433;Leschner Triniti ;L;2016-10-6;fizika;5
1434;Leschner Triniti ;L;2016-5-23;történelem;5
1435;Pákozdi Piládész ;F;2016-6-26;informatika;5
1436;Stahlberger Násfa ;L;2017-9-13;rajz;3
1437;Litovecz Szaniszló ;F;2017-8-26;angol;3
1438;Delaval Versény ;F;2017-4-30;rajz;2
1439;Bács Ivor ;F;2016-8-3;történelem;4
1440;Uhercsák Izolda ;L;2017-9-13;matematika;2
1441;Sáfár Becse ;F;2016-4-26;fizika;5
1442;Dobrodolszki Délibáb ;L;2017-10-19;irodalom;4
1443;Marek Tamina ;L;2016-4-28;angol;1
1444;Tomola Szulita ;L;2017-11-18;irodalom;2
1445;Valenta Izor ;F;2017-1-3;földrajz;2
1446;Svrcsek Róza ;L;2017-11-6;matematika;5
1447;Blatniczky Szávitri ;L;2017-8-27;testnevelés;3
1448;Berwanger Magnólia ;L;2016-2-11;irodalom;4
1449;Leibrecht Jákim ;F;2016-9-24;matematika;3
1450;Valovits Boriska ;L;2016-11-24;informatika;3
1451;Ruthart Gvendolin ;L;2016-4-11;testnevelés;4
1452;Leschner Triniti ;L;2016-6-22;angol;2
1453;Leibrecht Jákim ;F;2016-4-22;testnevelés;5
1454;Uhercsák Izolda ;L;2017-10-29;kémia;5
1455;Valenta Izor ;F;2016-8-21;informatika;3
1456;Bács Ivor ;F;2017-11-26;fizika;4
